user_id,conversion,revenue
251,FALSE,NA
252,FALSE,NA
253,FALSE,NA
254,FALSE,NA
255,FALSE,NA
256,FALSE,NA
257,FALSE,NA
258,FALSE,NA
259,FALSE,NA
260,FALSE,NA
261,FALSE,NA
262,FALSE,NA
263,FALSE,NA
264,TRUE,655.393102196412
265,FALSE,NA
266,FALSE,NA
267,FALSE,NA
268,TRUE,3064.69178518842
269,FALSE,NA
270,FALSE,NA
271,FALSE,NA
272,FALSE,NA
273,FALSE,NA
274,FALSE,NA
275,FALSE,NA
276,FALSE,NA
277,FALSE,NA
278,FALSE,NA
279,FALSE,NA
280,FALSE,NA
281,FALSE,NA
282,FALSE,NA
283,FALSE,NA
284,FALSE,NA
285,FALSE,NA
286,FALSE,NA
287,FALSE,NA
288,FALSE,NA
289,FALSE,NA
290,FALSE,NA
291,FALSE,NA
292,FALSE,NA
293,FALSE,NA
294,FALSE,NA
295,TRUE,1089.091219820823
296,FALSE,NA
297,FALSE,NA
298,FALSE,NA
299,FALSE,NA
300,FALSE,NA
301,FALSE,NA
302,FALSE,NA
303,TRUE,563.1787389946021
304,FALSE,NA
305,FALSE,NA
306,FALSE,NA
307,FALSE,NA
308,FALSE,NA
309,FALSE,NA
310,FALSE,NA
311,FALSE,NA
312,FALSE,NA
313,FALSE,NA
314,FALSE,NA
315,FALSE,NA
316,FALSE,NA
317,FALSE,NA
318,FALSE,NA
319,FALSE,NA
320,FALSE,NA
321,FALSE,NA
322,FALSE,NA
323,FALSE,NA
324,FALSE,NA
325,FALSE,NA
326,FALSE,NA
327,FALSE,NA
328,FALSE,NA
329,FALSE,NA
330,FALSE,NA
331,FALSE,NA
332,FALSE,NA
333,FALSE,NA
334,FALSE,NA
335,FALSE,NA
336,FALSE,NA
337,FALSE,NA
338,TRUE,2164.9428366290967
339,FALSE,NA
340,FALSE,NA
341,FALSE,NA
342,FALSE,NA
343,FALSE,NA
344,FALSE,NA
345,FALSE,NA
346,FALSE,NA
347,FALSE,NA
348,FALSE,NA
349,FALSE,NA
350,FALSE,NA
351,FALSE,NA
352,FALSE,NA
353,FALSE,NA
354,FALSE,NA
355,FALSE,NA
356,FALSE,NA
357,FALSE,NA
358,FALSE,NA
359,FALSE,NA
360,FALSE,NA
361,FALSE,NA
362,FALSE,NA
363,FALSE,NA
364,FALSE,NA
365,FALSE,NA
366,FALSE,NA
367,FALSE,NA
368,FALSE,NA
369,FALSE,NA
370,FALSE,NA
371,FALSE,NA
372,FALSE,NA
373,FALSE,NA
374,FALSE,NA
375,TRUE,482.08458030950396
376,FALSE,NA
377,FALSE,NA
378,FALSE,NA
379,FALSE,NA
380,FALSE,NA
381,TRUE,1106.84883789696
382,FALSE,NA
383,FALSE,NA
384,FALSE,NA
385,FALSE,NA
386,FALSE,NA
387,FALSE,NA
388,FALSE,NA
389,FALSE,NA
390,FALSE,NA
391,FALSE,NA
392,FALSE,NA
393,FALSE,NA
394,FALSE,NA
395,FALSE,NA
396,FALSE,NA
397,FALSE,NA
398,FALSE,NA
399,FALSE,NA
400,FALSE,NA
401,FALSE,NA
402,FALSE,NA
403,FALSE,NA
404,FALSE,NA
405,FALSE,NA
406,FALSE,NA
407,FALSE,NA
408,FALSE,NA
409,FALSE,NA
410,FALSE,NA
411,FALSE,NA
412,FALSE,NA
413,FALSE,NA
414,FALSE,NA
415,FALSE,NA
416,FALSE,NA
417,FALSE,NA
418,FALSE,NA
419,FALSE,NA
420,FALSE,NA
421,FALSE,NA
422,FALSE,NA
423,FALSE,NA
424,TRUE,2979.731342633664
425,FALSE,NA
426,FALSE,NA
427,FALSE,NA
428,FALSE,NA
429,FALSE,NA
430,FALSE,NA
431,FALSE,NA
432,FALSE,NA
433,TRUE,172.6704965584023
434,FALSE,NA
435,FALSE,NA
436,FALSE,NA
437,TRUE,887.7468336091949
438,FALSE,NA
439,FALSE,NA
440,FALSE,NA
441,FALSE,NA
442,FALSE,NA
443,FALSE,NA
444,FALSE,NA
445,FALSE,NA
446,FALSE,NA
447,TRUE,0
448,FALSE,NA
449,FALSE,NA
450,FALSE,NA
451,FALSE,NA
452,FALSE,NA
453,FALSE,NA
454,FALSE,NA
455,FALSE,NA
456,FALSE,NA
457,FALSE,NA
458,FALSE,NA
459,FALSE,NA
460,FALSE,NA
461,FALSE,NA
462,FALSE,NA
463,FALSE,NA
464,FALSE,NA
465,FALSE,NA
466,FALSE,NA
467,FALSE,NA
468,FALSE,NA
469,FALSE,NA
470,FALSE,NA
471,FALSE,NA
472,FALSE,NA
473,FALSE,NA
474,FALSE,NA
475,FALSE,NA
476,FALSE,NA
477,FALSE,NA
478,FALSE,NA
479,FALSE,NA
480,FALSE,NA
481,FALSE,NA
482,FALSE,NA
483,FALSE,NA
484,FALSE,NA
485,FALSE,NA
486,FALSE,NA
487,FALSE,NA
488,FALSE,NA
489,FALSE,NA
490,FALSE,NA
491,FALSE,NA
492,FALSE,NA
493,FALSE,NA
494,FALSE,NA
495,TRUE,906.1463281390409
496,FALSE,NA
497,FALSE,NA
498,FALSE,NA
499,FALSE,NA
500,FALSE,NA
501,FALSE,NA
502,FALSE,NA
503,FALSE,NA
504,FALSE,NA
505,FALSE,NA
506,FALSE,NA
507,FALSE,NA
508,FALSE,NA
509,FALSE,NA
510,FALSE,NA
511,FALSE,NA
512,FALSE,NA
513,FALSE,NA
514,FALSE,NA
515,FALSE,NA
516,FALSE,NA
517,FALSE,NA
518,FALSE,NA
519,FALSE,NA
520,FALSE,NA
521,FALSE,NA
522,FALSE,NA
523,FALSE,NA
524,FALSE,NA
525,FALSE,NA
526,FALSE,NA
527,FALSE,NA
528,FALSE,NA
529,FALSE,NA
530,FALSE,NA
531,FALSE,NA
532,FALSE,NA
533,FALSE,NA
534,FALSE,NA
535,FALSE,NA
536,FALSE,NA
537,FALSE,NA
538,FALSE,NA
539,FALSE,NA
540,FALSE,NA
541,FALSE,NA
542,FALSE,NA
543,TRUE,1267.75218134532
544,FALSE,NA
545,FALSE,NA
546,FALSE,NA
547,FALSE,NA
548,FALSE,NA
549,FALSE,NA
550,TRUE,215.7835138275471
551,FALSE,NA
552,TRUE,779.442322199469
553,FALSE,NA
554,FALSE,NA
555,FALSE,NA
556,FALSE,NA
557,FALSE,NA
558,FALSE,NA
559,FALSE,NA
560,FALSE,NA
561,FALSE,NA
562,FALSE,NA
563,FALSE,NA
564,FALSE,NA
565,FALSE,NA
566,TRUE,788.527816653447
567,FALSE,NA
568,FALSE,NA
569,FALSE,NA
570,FALSE,NA
571,FALSE,NA
572,FALSE,NA
573,FALSE,NA
574,FALSE,NA
575,FALSE,NA
576,FALSE,NA
577,FALSE,NA
578,FALSE,NA
579,FALSE,NA
580,FALSE,NA
581,FALSE,NA
582,FALSE,NA
583,FALSE,NA
584,FALSE,NA
585,FALSE,NA
586,FALSE,NA
587,FALSE,NA
588,FALSE,NA
589,FALSE,NA
590,FALSE,NA
591,FALSE,NA
592,FALSE,NA
593,FALSE,NA
594,FALSE,NA
595,FALSE,NA
596,FALSE,NA
597,FALSE,NA
598,FALSE,NA
599,TRUE,872.619555871671
600,FALSE,NA
601,FALSE,NA
602,FALSE,NA
603,FALSE,NA
604,FALSE,NA
605,FALSE,NA
606,FALSE,NA
607,FALSE,NA
608,FALSE,NA
609,FALSE,NA
610,FALSE,NA
611,FALSE,NA
612,FALSE,NA
613,FALSE,NA
614,FALSE,NA
615,FALSE,NA
616,FALSE,NA
617,FALSE,NA
618,FALSE,NA
619,FALSE,NA
620,FALSE,NA
621,FALSE,NA
622,FALSE,NA
623,FALSE,NA
624,FALSE,NA
625,FALSE,NA
626,FALSE,NA
627,FALSE,NA
628,FALSE,NA
629,FALSE,NA
630,FALSE,NA
631,FALSE,NA
632,FALSE,NA
633,FALSE,NA
634,FALSE,NA
635,FALSE,NA
636,FALSE,NA
637,FALSE,NA
638,FALSE,NA
639,FALSE,NA
640,FALSE,NA
641,TRUE,132.67350068734288
642,FALSE,NA
643,FALSE,NA
644,FALSE,NA
645,FALSE,NA
646,FALSE,NA
647,FALSE,NA
648,FALSE,NA
649,FALSE,NA
650,FALSE,NA
651,FALSE,NA
652,FALSE,NA
653,FALSE,NA
654,FALSE,NA
655,FALSE,NA
656,FALSE,NA
657,FALSE,NA
658,FALSE,NA
659,FALSE,NA
660,FALSE,NA
661,FALSE,NA
662,FALSE,NA
663,FALSE,NA
664,FALSE,NA
665,FALSE,NA
666,FALSE,NA
667,FALSE,NA
668,FALSE,NA
669,FALSE,NA
670,FALSE,NA
671,FALSE,NA
672,FALSE,NA
673,FALSE,NA
674,FALSE,NA
675,FALSE,NA
676,FALSE,NA
677,FALSE,NA
678,FALSE,NA
679,FALSE,NA
680,FALSE,NA
681,FALSE,NA
682,TRUE,652.699914390432
683,FALSE,NA
684,FALSE,NA
685,FALSE,NA
686,FALSE,NA
687,FALSE,NA
688,FALSE,NA
689,FALSE,NA
690,FALSE,NA
691,FALSE,NA
692,FALSE,NA
693,FALSE,NA
694,FALSE,NA
695,FALSE,NA
696,FALSE,NA
697,FALSE,NA
698,FALSE,NA
699,FALSE,NA
700,FALSE,NA
701,FALSE,NA
702,FALSE,NA
703,FALSE,NA
704,FALSE,NA
705,FALSE,NA
706,FALSE,NA
707,FALSE,NA
708,FALSE,NA
709,FALSE,NA
710,FALSE,NA
711,FALSE,NA
712,FALSE,NA
713,FALSE,NA
714,FALSE,NA
715,FALSE,NA
716,FALSE,NA
717,FALSE,NA
718,FALSE,NA
719,FALSE,NA
720,FALSE,NA
721,FALSE,NA
722,FALSE,NA
723,FALSE,NA
724,FALSE,NA
725,FALSE,NA
726,FALSE,NA
727,FALSE,NA
728,FALSE,NA
729,FALSE,NA
730,FALSE,NA
731,FALSE,NA
732,FALSE,NA
733,FALSE,NA
734,FALSE,NA
735,FALSE,NA
736,FALSE,NA
737,FALSE,NA
738,FALSE,NA
739,TRUE,1201.1466664557988
740,FALSE,NA
741,FALSE,NA
742,FALSE,NA
743,FALSE,NA
744,FALSE,NA
745,FALSE,NA
746,FALSE,NA
747,FALSE,NA
748,FALSE,NA
749,TRUE,1400.526921071523
750,FALSE,NA
751,FALSE,NA
752,FALSE,NA
753,FALSE,NA
754,FALSE,NA
755,FALSE,NA
756,FALSE,NA
757,TRUE,2552.967612216603
758,FALSE,NA
759,FALSE,NA
760,FALSE,NA
761,FALSE,NA
762,FALSE,NA
763,FALSE,NA
764,FALSE,NA
765,FALSE,NA
766,FALSE,NA
767,FALSE,NA
768,TRUE,1802.4082495767602
769,FALSE,NA
770,FALSE,NA
771,FALSE,NA
772,TRUE,338.65194836049596
773,FALSE,NA
774,FALSE,NA
775,FALSE,NA
776,FALSE,NA
777,FALSE,NA
778,FALSE,NA
779,FALSE,NA
780,FALSE,NA
781,FALSE,NA
782,FALSE,NA
783,FALSE,NA
784,FALSE,NA
785,FALSE,NA
786,FALSE,NA
787,FALSE,NA
788,FALSE,NA
789,FALSE,NA
790,FALSE,NA
791,FALSE,NA
792,FALSE,NA
793,FALSE,NA
794,FALSE,NA
795,FALSE,NA
796,FALSE,NA
797,FALSE,NA
798,FALSE,NA
799,FALSE,NA
800,FALSE,NA
801,FALSE,NA
802,FALSE,NA
803,FALSE,NA
804,FALSE,NA
805,FALSE,NA
806,FALSE,NA
807,FALSE,NA
808,FALSE,NA
809,FALSE,NA
810,FALSE,NA
811,FALSE,NA
812,FALSE,NA
813,FALSE,NA
814,FALSE,NA
815,FALSE,NA
816,FALSE,NA
817,FALSE,NA
818,FALSE,NA
819,FALSE,NA
820,FALSE,NA
821,FALSE,NA
822,FALSE,NA
823,FALSE,NA
824,FALSE,NA
825,FALSE,NA
826,FALSE,NA
827,FALSE,NA
828,FALSE,NA
829,FALSE,NA
830,FALSE,NA
831,FALSE,NA
832,FALSE,NA
833,FALSE,NA
834,FALSE,NA
835,FALSE,NA
836,FALSE,NA
837,FALSE,NA
838,FALSE,NA
839,FALSE,NA
840,FALSE,NA
841,FALSE,NA
842,FALSE,NA
843,TRUE,333.739466900463
844,FALSE,NA
845,FALSE,NA
846,FALSE,NA
847,FALSE,NA
848,FALSE,NA
849,FALSE,NA
850,FALSE,NA
851,FALSE,NA
852,FALSE,NA
853,FALSE,NA
854,FALSE,NA
855,FALSE,NA
856,FALSE,NA
857,FALSE,NA
858,FALSE,NA
859,TRUE,1283.1062074919341
860,FALSE,NA
861,FALSE,NA
862,TRUE,550.178156885451
863,FALSE,NA
864,FALSE,NA
865,FALSE,NA
866,FALSE,NA
867,FALSE,NA
868,FALSE,NA
869,FALSE,NA
870,FALSE,NA
871,FALSE,NA
872,FALSE,NA
873,FALSE,NA
874,FALSE,NA
875,FALSE,NA
876,FALSE,NA
877,FALSE,NA
878,FALSE,NA
879,FALSE,NA
880,FALSE,NA
881,FALSE,NA
882,FALSE,NA
883,FALSE,NA
884,FALSE,NA
885,FALSE,NA
886,FALSE,NA
887,FALSE,NA
888,FALSE,NA
889,FALSE,NA
890,FALSE,NA
891,FALSE,NA
892,FALSE,NA
893,FALSE,NA
894,FALSE,NA
895,FALSE,NA
896,FALSE,NA
897,FALSE,NA
898,FALSE,NA
899,FALSE,NA
900,FALSE,NA
901,FALSE,NA
902,FALSE,NA
903,FALSE,NA
904,FALSE,NA
905,FALSE,NA
906,TRUE,205.18784373285632
907,FALSE,NA
908,FALSE,NA
909,FALSE,NA
910,FALSE,NA
911,FALSE,NA
912,FALSE,NA
913,FALSE,NA
914,FALSE,NA
915,FALSE,NA
916,FALSE,NA
917,FALSE,NA
918,TRUE,3378.15578908395
919,FALSE,NA
920,FALSE,NA
921,FALSE,NA
922,FALSE,NA
923,FALSE,NA
924,FALSE,NA
925,FALSE,NA
926,FALSE,NA
927,FALSE,NA
928,FALSE,NA
929,FALSE,NA
930,FALSE,NA
931,FALSE,NA
932,FALSE,NA
933,TRUE,3897.36237784431
934,FALSE,NA
935,FALSE,NA
936,FALSE,NA
937,FALSE,NA
938,FALSE,NA
939,FALSE,NA
940,FALSE,NA
941,FALSE,NA
942,TRUE,694.4901867926251
943,FALSE,NA
944,FALSE,NA
945,FALSE,NA
946,FALSE,NA
947,FALSE,NA
948,FALSE,NA
949,FALSE,NA
950,FALSE,NA
951,FALSE,NA
952,FALSE,NA
953,FALSE,NA
954,FALSE,NA
955,FALSE,NA
956,FALSE,NA
957,TRUE,368.67070758376497
958,FALSE,NA
959,FALSE,NA
960,FALSE,NA
961,FALSE,NA
962,TRUE,153.3108246629232
963,FALSE,NA
964,FALSE,NA
965,FALSE,NA
966,FALSE,NA
967,FALSE,NA
968,FALSE,NA
969,FALSE,NA
970,FALSE,NA
971,FALSE,NA
972,FALSE,NA
973,FALSE,NA
974,FALSE,NA
975,FALSE,NA
976,FALSE,NA
977,FALSE,NA
978,FALSE,NA
979,FALSE,NA
980,FALSE,NA
981,FALSE,NA
982,FALSE,NA
983,FALSE,NA
984,FALSE,NA
985,FALSE,NA
986,FALSE,NA
987,FALSE,NA
988,FALSE,NA
989,FALSE,NA
990,FALSE,NA
991,FALSE,NA
992,FALSE,NA
993,FALSE,NA
994,FALSE,NA
995,TRUE,1807.0817067767641
996,FALSE,NA
997,FALSE,NA
998,FALSE,NA
999,FALSE,NA
1000,FALSE,NA
1001,FALSE,NA
1002,FALSE,NA
1003,FALSE,NA
1004,FALSE,NA
1005,FALSE,NA
1006,FALSE,NA
1007,FALSE,NA
1008,FALSE,NA
1009,FALSE,NA
1010,FALSE,NA
1011,FALSE,NA
1012,FALSE,NA
1013,FALSE,NA
1014,FALSE,NA
1015,FALSE,NA
1016,FALSE,NA
1017,FALSE,NA
1018,FALSE,NA
1019,FALSE,NA
1020,FALSE,NA
1021,FALSE,NA
1022,FALSE,NA
1023,TRUE,2000.794673971218
1024,FALSE,NA
1025,FALSE,NA
1026,FALSE,NA
1027,FALSE,NA
1028,FALSE,NA
1029,FALSE,NA
1030,FALSE,NA
1031,FALSE,NA
1032,FALSE,NA
1033,FALSE,NA
1034,FALSE,NA
1035,TRUE,308.961382134345
1036,FALSE,NA
1037,FALSE,NA
1038,FALSE,NA
1039,FALSE,NA
1040,FALSE,NA
1041,FALSE,NA
1042,FALSE,NA
1043,FALSE,NA
1044,FALSE,NA
1045,FALSE,NA
1046,FALSE,NA
1047,FALSE,NA
1048,FALSE,NA
1049,FALSE,NA
1050,FALSE,NA
1051,FALSE,NA
1052,FALSE,NA
1053,FALSE,NA
1054,FALSE,NA
1055,FALSE,NA
1056,FALSE,NA
1057,FALSE,NA
1058,FALSE,NA
1059,FALSE,NA
1060,FALSE,NA
1061,FALSE,NA
1062,FALSE,NA
1063,TRUE,1077.526012710399
1064,FALSE,NA
1065,FALSE,NA
1066,FALSE,NA
1067,FALSE,NA
1068,FALSE,NA
1069,FALSE,NA
1070,FALSE,NA
1071,FALSE,NA
1072,FALSE,NA
1073,FALSE,NA
1074,FALSE,NA
1075,FALSE,NA
1076,FALSE,NA
1077,FALSE,NA
1078,FALSE,NA
1079,FALSE,NA
1080,TRUE,291.0012066069213
1081,FALSE,NA
1082,FALSE,NA
1083,FALSE,NA
1084,FALSE,NA
1085,TRUE,1522.648088221776
1086,FALSE,NA
1087,FALSE,NA
1088,FALSE,NA
1089,FALSE,NA
1090,FALSE,NA
1091,FALSE,NA
1092,FALSE,NA
1093,FALSE,NA
1094,TRUE,1154.95010322198
1095,FALSE,NA
1096,FALSE,NA
1097,FALSE,NA
1098,FALSE,NA
1099,FALSE,NA
1100,FALSE,NA
1101,FALSE,NA
1102,FALSE,NA
1103,FALSE,NA
1104,FALSE,NA
1105,FALSE,NA
1106,FALSE,NA
1107,FALSE,NA
1108,FALSE,NA
1109,FALSE,NA
1110,FALSE,NA
1111,TRUE,1016.1804675140941
1112,FALSE,NA
1113,FALSE,NA
1114,FALSE,NA
1115,FALSE,NA
1116,FALSE,NA
1117,FALSE,NA
1118,FALSE,NA
1119,FALSE,NA
1120,FALSE,NA
1121,FALSE,NA
1122,FALSE,NA
1123,FALSE,NA
1124,FALSE,NA
1125,FALSE,NA
1126,FALSE,NA
1127,FALSE,NA
1128,FALSE,NA
1129,FALSE,NA
1130,FALSE,NA
1131,FALSE,NA
1132,FALSE,NA
1133,FALSE,NA
1134,FALSE,NA
1135,FALSE,NA
1136,FALSE,NA
1137,FALSE,NA
1138,FALSE,NA
1139,FALSE,NA
1140,FALSE,NA
1141,TRUE,628.1992718182471
1142,TRUE,1148.136808065243
1143,FALSE,NA
1144,FALSE,NA
1145,FALSE,NA
1146,TRUE,193.96514474003462
1147,FALSE,NA
1148,FALSE,NA
1149,FALSE,NA
1150,FALSE,NA
1151,FALSE,NA
1152,FALSE,NA
1153,FALSE,NA
1154,FALSE,NA
1155,FALSE,NA
1156,FALSE,NA
1157,FALSE,NA
1158,FALSE,NA
1159,FALSE,NA
1160,FALSE,NA
1161,FALSE,NA
1162,FALSE,NA
1163,TRUE,28.0968459270429
1164,FALSE,NA
1165,FALSE,NA
1166,FALSE,NA
1167,FALSE,NA
1168,FALSE,NA
1169,FALSE,NA
1170,TRUE,28.455376723976336
1171,FALSE,NA
1172,FALSE,NA
1173,FALSE,NA
1174,FALSE,NA
1175,FALSE,NA
1176,FALSE,NA
1177,FALSE,NA
1178,FALSE,NA
1179,FALSE,NA
1180,FALSE,NA
1181,FALSE,NA
1182,FALSE,NA
1183,FALSE,NA
1184,FALSE,NA
1185,FALSE,NA
1186,FALSE,NA
1187,FALSE,NA
1188,FALSE,NA
1189,TRUE,480.129706216161
1190,FALSE,NA
1191,FALSE,NA
1192,FALSE,NA
1193,FALSE,NA
1194,FALSE,NA
1195,FALSE,NA
1196,FALSE,NA
1197,FALSE,NA
1198,FALSE,NA
1199,FALSE,NA
1200,FALSE,NA
1201,FALSE,NA
1202,FALSE,NA
1203,FALSE,NA
1204,FALSE,NA
1205,FALSE,NA
1206,TRUE,348.57097458736797
1207,FALSE,NA
1208,FALSE,NA
1209,FALSE,NA
1210,FALSE,NA
1211,FALSE,NA
1212,FALSE,NA
1213,FALSE,NA
1214,FALSE,NA
1215,FALSE,NA
1216,FALSE,NA
1217,FALSE,NA
1218,FALSE,NA
1219,FALSE,NA
1220,FALSE,NA
1221,FALSE,NA
1222,FALSE,NA
1223,TRUE,379.293687435447
1224,FALSE,NA
1225,FALSE,NA
1226,FALSE,NA
1227,FALSE,NA
1228,FALSE,NA
1229,FALSE,NA
1230,FALSE,NA
1231,FALSE,NA
1232,FALSE,NA
1233,FALSE,NA
1234,TRUE,1007.7003249093029
1235,TRUE,351.701839400592
1236,FALSE,NA
1237,FALSE,NA
1238,FALSE,NA
1239,TRUE,2102.9385433465677
1240,FALSE,NA
1241,FALSE,NA
1242,FALSE,NA
1243,FALSE,NA
1244,FALSE,NA
1245,FALSE,NA
1246,TRUE,169.2027101092329
1247,FALSE,NA
1248,FALSE,NA
1249,FALSE,NA
1250,FALSE,NA
1251,FALSE,NA
1252,FALSE,NA
1253,FALSE,NA
1254,FALSE,NA
1255,FALSE,NA
1256,FALSE,NA
1257,FALSE,NA
1258,FALSE,NA
1259,FALSE,NA
1260,FALSE,NA
1261,FALSE,NA
1262,FALSE,NA
1263,FALSE,NA
1264,FALSE,NA
1265,FALSE,NA
1266,FALSE,NA
1267,FALSE,NA
1268,FALSE,NA
1269,FALSE,NA
1270,FALSE,NA
1271,FALSE,NA
1272,FALSE,NA
1273,FALSE,NA
1274,FALSE,NA
1275,FALSE,NA
1276,FALSE,NA
1277,FALSE,NA
1278,FALSE,NA
1279,FALSE,NA
1280,FALSE,NA
1281,FALSE,NA
1282,FALSE,NA
1283,FALSE,NA
1284,FALSE,NA
1285,TRUE,104.8491138970659
1286,FALSE,NA
1287,FALSE,NA
1288,FALSE,NA
1289,FALSE,NA
1290,FALSE,NA
1291,FALSE,NA
1292,FALSE,NA
1293,FALSE,NA
1294,FALSE,NA
1295,FALSE,NA
1296,FALSE,NA
1297,FALSE,NA
1298,FALSE,NA
1299,FALSE,NA
1300,FALSE,NA
1301,FALSE,NA
1302,FALSE,NA
1303,FALSE,NA
1304,FALSE,NA
1305,FALSE,NA
1306,FALSE,NA
1307,FALSE,NA
1308,FALSE,NA
1309,FALSE,NA
1310,FALSE,NA
1311,FALSE,NA
1312,FALSE,NA
1313,FALSE,NA
1314,FALSE,NA
1315,FALSE,NA
1316,FALSE,NA
1317,FALSE,NA
1318,FALSE,NA
1319,FALSE,NA
1320,FALSE,NA
1321,FALSE,NA
1322,TRUE,594.184435497297
1323,FALSE,NA
1324,FALSE,NA
1325,FALSE,NA
1326,FALSE,NA
1327,FALSE,NA
1328,FALSE,NA
1329,FALSE,NA
1330,FALSE,NA
1331,FALSE,NA
